| plot_id   | zone_code     | ward_code   | current_use      |   plot_area_sqm |   max_far |   max_height_m |   zoning_block_id | owner_name      |   household_size | income_band   | occupancy_type   |   tenure_years |   zoning_block_final | status_vs_0             | status          |
| PLT00906  | RZ_COMM_NEIGH | WARD_06     | COMMERCIAL_SHOPS |           360.1 |      3.39 |             30 |                18 | Ashwin Naidu    |                1 | LOW           | GOVT_QUARTERS    |              0 |                   18 | Different zoning blocks | HIGH_ACTIVITY   |
| PLT00907  | RZ_PARK       | WARD_29     | PARK_OPEN_SPACE  |           617.4 |      0.5  |              9 |                18 | Meera Shetty    |                7 | HIGH          | GOVT_QUARTERS    |             11 |                   18 | Different zoning blocks | GREEN_BUFFER    |
| PLT00908  | RZ_RES_MED    | WARD_13     | RESIDENTIAL      |           348.5 |      2.72 |             10 |                18 | Meera Murthy    |                3 | MID           | RENTED           |              0 |                   18 | Different zoning blocks | STABLE_CLUSTER  |
| PLT00909  | RZ_PARK       | WARD_08     | PARK_OPEN_SPACE  |           170.8 |      0.5  |              9 |                18 | Vikram Shetty   |                2 | LOW           | GOVT_QUARTERS    |             20 |                   18 | Different zoning blocks | GREEN_BUFFER    |
| PLT00910  | RZ_PARK       | WARD_10     | PARK_OPEN_SPACE  |           382.2 |      0.5  |              9 |                18 | Sneha Shetty    |                1 | UPPER_MID     | RENTED           |             28 |                   18 | Different zoning blocks | GREEN_BUFFER    |
| PLT00911  | RZ_PARK       | WARD_23     | PARK_OPEN_SPACE  |           786.3 |      0.5  |              9 |                18 | Ananya Iyer     |                7 | HIGH          | OWNED            |             27 |                   18 | Different zoning blocks | GREEN_BUFFER    |
| PLT00912  | RZ_COMM_MAIN  | WARD_09     | COMMERCIAL_MIXED |           330.2 |      2.34 |             21 |                18 | Priya Reddy     |                5 | MID           | OWNED            |             18 |                   18 | Different zoning blocks | HIGH_ACTIVITY   |
| PLT00913  | RZ_PARK       | WARD_05     | PARK_OPEN_SPACE  |           218.3 |      0.5  |              9 |                18 | Vikram Reddy    |                7 | MID           | GOVT_QUARTERS    |             23 |                   18 | Different zoning blocks | GREEN_BUFFER    |
| PLT00914  | RZ_RES_HIGH   | WARD_26     | APARTMENT_BLOCK  |           141.4 |      2.52 |             27 |                18 | Priya Gowda     |                6 | HIGH          | OWNED            |             30 |                   18 | Different zoning blocks | STABLE_CLUSTER  |
| PLT00915  | RZ_PARK       | WARD_14     | PARK_OPEN_SPACE  |           856.8 |      0.5  |              9 |                18 | Ananya Shetty   |                4 | HIGH          | RENTED           |              3 |                   18 | Different zoning blocks | GREEN_BUFFER    |
| PLT00916  | RZ_COMM_MAIN  | WARD_22     | COMMERCIAL_MIXED |           312   |      2.72 |             39 |                18 | Ananya Iyer     |                1 | UPPER_MID     | RENTED           |             17 |                   18 | Different zoning blocks | HIGH_ACTIVITY   |
| PLT00917  | RZ_RES_HIGH   | WARD_15     | APARTMENT_BLOCK  |            81.7 |      1.79 |             12 |                18 | Priya Kulkarni  |                6 | MID           | GOVT_QUARTERS    |             13 |                   18 | Different zoning blocks | STABLE_CLUSTER  |
| PLT00918  | RZ_RES_MED    | WARD_03     | RESIDENTIAL      |           143   |      1.99 |             12 |                18 | Meera Kulkarni  |                4 | HIGH          | OWNED            |             18 |                   18 | Different zoning blocks | STABLE_CLUSTER  |
| PLT00919  | RZ_PARK       | WARD_26     | PARK_OPEN_SPACE  |          1131.8 |      0.5  |              9 |                18 | Vikram Iyer     |                1 | HIGH          | OWNED            |             30 |                   18 | Different zoning blocks | GREEN_BUFFER    |
| PLT00920  | RZ_RES_LOW    | WARD_11     | RESIDENTIAL      |           342.9 |      2.28 |             17 |                18 | Meera Reddy     |                5 | HIGH          | OWNED            |             20 |                   18 | Different zoning blocks | STABLE_CLUSTER  |
| PLT00921  | RZ_COMM_MAIN  | WARD_15     | COMMERCIAL_MIXED |           127.4 |      3.95 |             16 |                18 | Ashwin Shetty   |                7 | LOW           | OWNED            |              1 |                   18 | Different zoning blocks | HIGH_ACTIVITY   |
| PLT00922  | RZ_COMM_NEIGH | WARD_30     | COMMERCIAL_SHOPS |            89.6 |      3.22 |             28 |                18 | Meera Rao       |                6 | LOW           | GOVT_QUARTERS    |              1 |                   18 | Different zoning blocks | HIGH_ACTIVITY   |
| PLT00923  | RZ_COMM_NEIGH | WARD_10     | COMMERCIAL_SHOPS |           276.9 |      3.23 |             28 |                18 | Kiran Reddy     |                7 | LOW           | RENTED           |             12 |                   18 | Different zoning blocks | HIGH_ACTIVITY   |
| PLT00924  | RZ_COMM_NEIGH | WARD_15     | COMMERCIAL_SHOPS |           535.2 |      3.24 |             25 |                18 | Ananya Murthy   |                5 | UPPER_MID     | GOVT_QUARTERS    |              6 |                   18 | Different zoning blocks | HIGH_ACTIVITY   |
| PLT00925  | RZ_RES_LOW    | WARD_04     | RESIDENTIAL      |            83.9 |      2.57 |             28 |                18 | Kiran Reddy     |                2 | UPPER_MID     | RENTED           |             13 |                   18 | Different zoning blocks | STABLE_CLUSTER  |
| PLT00926  | RZ_PARK       | WARD_16     | PARK_OPEN_SPACE  |           801.9 |      0.5  |              9 |                18 | Raghav Iyer     |                2 | LOW           | OWNED            |              4 |                   18 | Different zoning blocks | GREEN_BUFFER    |
| PLT00927  | RZ_COMM_MAIN  | WARD_10     | COMMERCIAL_MIXED |           295.4 |      3.92 |             39 |                18 | Divya Gowda     |                5 | MID           | OWNED            |             15 |                   18 | Different zoning blocks | HIGH_ACTIVITY   |
| PLT00928  | RZ_COMM_MAIN  | WARD_10     | COMMERCIAL_MIXED |           245.2 |      2.74 |             15 |                18 | Rahul Reddy     |                6 | MID           | OWNED            |              7 |                   18 | Different zoning blocks | HIGH_ACTIVITY   |
| PLT00929  | RZ_COMM_MAIN  | WARD_17     | COMMERCIAL_MIXED |           523.7 |      2.84 |             21 |                18 | Kiran Iyer      |                7 | LOW           | RENTED           |              6 |                   18 | Different zoning blocks | HIGH_ACTIVITY   |
| PLT00930  | RZ_COMM_NEIGH | WARD_22     | COMMERCIAL_SHOPS |           435.2 |      3.96 |             34 |                18 | Divya Reddy     |                5 | UPPER_MID     | GOVT_QUARTERS    |              9 |                   18 | Different zoning blocks | HIGH_ACTIVITY   |
| PLT00931  | RZ_RES_HIGH   | WARD_14     | APARTMENT_BLOCK  |           131.9 |      2.18 |             11 |                18 | Sneha Iyer      |                1 | MID           | GOVT_QUARTERS    |              7 |                   18 | Different zoning blocks | STABLE_CLUSTER  |
| PLT00932  | RZ_COMM_MAIN  | WARD_15     | COMMERCIAL_MIXED |           175.1 |      2.96 |             39 |                18 | Divya Patil     |                2 | HIGH          | OWNED            |             26 |                   18 | Different zoning blocks | HIGH_ACTIVITY   |
| PLT00933  | RZ_RES_HIGH   | WARD_01     | APARTMENT_BLOCK  |            83.2 |      2.04 |             27 |                18 | Meera Sharma    |                3 | HIGH          | OWNED            |             20 |                   18 | Different zoning blocks | STABLE_CLUSTER  |
| PLT00934  | RZ_RES_HIGH   | WARD_19     | APARTMENT_BLOCK  |            94   |      1.54 |             16 |                18 | Vikram Sharma   |                2 | UPPER_MID     | GOVT_QUARTERS    |              5 |                   18 | Different zoning blocks | STABLE_CLUSTER  |
| PLT00935  | RZ_COMM_MAIN  | WARD_11     | COMMERCIAL_MIXED |           192.8 |      2.39 |             20 |                18 | Vikram Rao      |                1 | MID           | RENTED           |             20 |                   18 | Different zoning blocks | HIGH_ACTIVITY   |
| PLT00936  | RZ_RES_LOW    | WARD_26     | RESIDENTIAL      |           188.3 |      1.82 |             24 |                18 | Kiran Shetty    |                7 | UPPER_MID     | GOVT_QUARTERS    |              5 |                   18 | Different zoning blocks | STABLE_CLUSTER  |
| PLT00937  | RZ_COMM_MAIN  | WARD_17     | COMMERCIAL_MIXED |           536.1 |      3.76 |             17 |                18 | Meera Sharma    |                2 | MID           | OWNED            |             17 |                   18 | Different zoning blocks | HIGH_ACTIVITY   |
| PLT00938  | RZ_PARK       | WARD_13     | PARK_OPEN_SPACE  |           543   |      0.5  |              9 |                18 | Priya Patil     |                6 | MID           | OWNED            |             24 |                   18 | Different zoning blocks | GREEN_BUFFER    |
| PLT00939  | RZ_COMM_MAIN  | WARD_20     | COMMERCIAL_MIXED |           162.1 |      3.07 |             40 |                18 | Raghav Shetty   |                2 | LOW           | GOVT_QUARTERS    |             25 |                   18 | Different zoning blocks | HIGH_ACTIVITY   |
| PLT00940  | RZ_RES_MED    | WARD_09     | RESIDENTIAL      |           352.5 |      2.95 |             25 |                18 | Kiran Rao       |                7 | HIGH          | GOVT_QUARTERS    |             19 |                   18 | Different zoning blocks | STABLE_CLUSTER  |
| PLT00941  | RZ_RES_MED    | WARD_03     | RESIDENTIAL      |           242.8 |      2.63 |             30 |                18 | Rahul Shetty    |                4 | HIGH          | OWNED            |             10 |                   18 | Different zoning blocks | STABLE_CLUSTER  |
| PLT00942  | RZ_RES_HIGH   | WARD_23     | APARTMENT_BLOCK  |           248.2 |      2.22 |             25 |                18 | Sneha Gowda     |                5 | HIGH          | GOVT_QUARTERS    |             29 |                   18 | Different zoning blocks | STABLE_CLUSTER  |
| PLT00943  | RZ_COMM_MAIN  | WARD_26     | COMMERCIAL_MIXED |           410.9 |      2.41 |             21 |                18 | Sneha Iyer      |                4 | MID           | RENTED           |             13 |                   18 | Different zoning blocks | HIGH_ACTIVITY   |
| PLT00944  | RZ_COMM_NEIGH | WARD_29     | COMMERCIAL_SHOPS |           368.5 |      3.87 |             26 |                18 | Vikram Naidu    |                1 | MID           | OWNED            |              9 |                   18 | Different zoning blocks | HIGH_ACTIVITY   |
| PLT00945  | RZ_COMM_MAIN  | WARD_15     | COMMERCIAL_MIXED |           249.9 |      3.17 |             29 |                18 | Rahul Reddy     |                3 | HIGH          | RENTED           |             14 |                   18 | Different zoning blocks | HIGH_ACTIVITY   |
| PLT00946  | RZ_COMM_NEIGH | WARD_14     | COMMERCIAL_SHOPS |           258.5 |      3    |             23 |                18 | Ashwin Kulkarni |                2 | HIGH          | OWNED            |              8 |                   18 | Different zoning blocks | HIGH_ACTIVITY   |
| PLT00947  | RZ_RES_LOW    | WARD_21     | RESIDENTIAL      |           194.9 |      1.62 |             26 |                18 | Rahul Naidu     |                6 | LOW           | RENTED           |             29 |                   18 | Different zoning blocks | STABLE_CLUSTER  |
| PLT00948  | RZ_RES_LOW    | WARD_08     | RESIDENTIAL      |           117.9 |      2.04 |             27 |                18 | Kiran Shetty    |                2 | UPPER_MID     | RENTED           |              9 |                   18 | Different zoning blocks | STABLE_CLUSTER  |
| PLT00949  | RZ_PARK       | WARD_24     | PARK_OPEN_SPACE  |          1037.7 |      0.5  |              9 |                18 | Kiran Reddy     |                2 | UPPER_MID     | OWNED            |             24 |                   18 | Different zoning blocks | GREEN_BUFFER    |
